,y,Close-0,Close-1,Close-2,Close-3,Close-4,Close-5,Close-6,Close-7,Close-8,Close-9
0,0,25.3195,25.5146,25.3904,25.3549,25.5324,25.5324,25.5501,25.4437,25.1775,25.1243
1,0,24.6807,25.3195,25.5146,25.3904,25.3549,25.5324,25.5324,25.5501,25.4437,25.1775
2,0,24.663,24.6807,25.3195,25.5146,25.3904,25.3549,25.5324,25.5324,25.5501,25.4437
3,1,24.6452,24.663,24.6807,25.3195,25.5146,25.3904,25.3549,25.5324,25.5324,25.5501
4,1,24.7339,24.6452,24.663,24.6807,25.3195,25.5146,25.3904,25.3549,25.5324,25.5324
5,0,24.8226,24.7339,24.6452,24.663,24.6807,25.3195,25.5146,25.3904,25.3549,25.5324
6,1,24.8049,24.8226,24.7339,24.6452,24.663,24.6807,25.3195,25.5146,25.3904,25.3549
7,1,25.1243,24.8049,24.8226,24.7339,24.6452,24.663,24.6807,25.3195,25.5146,25.3904
8,1,25.1775,25.1243,24.8049,24.8226,24.7339,24.6452,24.663,24.6807,25.3195,25.5146
9,0,25.213,25.1775,25.1243,24.8049,24.8226,24.7339,24.6452,24.663,24.6807,25.3195
10,1,25.142,25.213,25.1775,25.1243,24.8049,24.8226,24.7339,24.6452,24.663,24.6807
11,1,25.5146,25.142,25.213,25.1775,25.1243,24.8049,24.8226,24.7339,24.6452,24.663
12,0,25.6211,25.5146,25.142,25.213,25.1775,25.1243,24.8049,24.8226,24.7339,24.6452
13,0,25.4791,25.6211,25.5146,25.142,25.213,25.1775,25.1243,24.8049,24.8226,24.7339
14,1,25.4082,25.4791,25.6211,25.5146,25.142,25.213,25.1775,25.1243,24.8049,24.8226
15,0,25.9759,25.4082,25.4791,25.6211,25.5146,25.142,25.213,25.1775,25.1243,24.8049
16,1,25.8872,25.9759,25.4082,25.4791,25.6211,25.5146,25.142,25.213,25.1775,25.1243
17,0,25.9405,25.8872,25.9759,25.4082,25.4791,25.6211,25.5146,25.142,25.213,25.1775
18,0,25.8695,25.9405,25.8872,25.9759,25.4082,25.4791,25.6211,25.5146,25.142,25.213
19,1,25.6033,25.8695,25.9405,25.8872,25.9759,25.4082,25.4791,25.6211,25.5146,25.142
20,0,25.7275,25.6033,25.8695,25.9405,25.8872,25.9759,25.4082,25.4791,25.6211,25.5146
21,0,25.7275,25.7275,25.6033,25.8695,25.9405,25.8872,25.9759,25.4082,25.4791,25.6211
22,1,25.5679,25.7275,25.7275,25.6033,25.8695,25.9405,25.8872,25.9759,25.4082,25.4791
23,0,25.7275,25.5679,25.7275,25.7275,25.6033,25.8695,25.9405,25.8872,25.9759,25.4082
24,0,25.6887,25.7275,25.5679,25.7275,25.7275,25.6033,25.8695,25.9405,25.8872,25.9759
25,1,25.5461,25.6887,25.7275,25.5679,25.7275,25.7275,25.6033,25.8695,25.9405,25.8872
26,0,25.5996,25.5461,25.6887,25.7275,25.5679,25.7275,25.7275,25.6033,25.8695,25.9405
27,1,25.5996,25.5996,25.5461,25.6887,25.7275,25.5679,25.7275,25.7275,25.6033,25.8695
28,0,25.76,25.5996,25.5996,25.5461,25.6887,25.7275,25.5679,25.7275,25.7275,25.6033
29,1,25.6174,25.76,25.5996,25.5996,25.5461,25.6887,25.7275,25.5679,25.7275,25.7275
30,1,25.7244,25.6174,25.76,25.5996,25.5996,25.5461,25.6887,25.7275,25.5679,25.7275
31,0,25.7957,25.7244,25.6174,25.76,25.5996,25.5996,25.5461,25.6887,25.7275,25.5679
32,0,25.7779,25.7957,25.7244,25.6174,25.76,25.5996,25.5996,25.5461,25.6887,25.7275
33,0,25.6887,25.7779,25.7957,25.7244,25.6174,25.76,25.5996,25.5996,25.5461,25.6887
34,1,25.1539,25.6887,25.7779,25.7957,25.7244,25.6174,25.76,25.5996,25.5996,25.5461
35,0,25.2787,25.1539,25.6887,25.7779,25.7957,25.7244,25.6174,25.76,25.5996,25.5996
36,1,25.2074,25.2787,25.1539,25.6887,25.7779,25.7957,25.7244,25.6174,25.76,25.5996
37,0,25.2965,25.2074,25.2787,25.1539,25.6887,25.7779,25.7957,25.7244,25.6174,25.76
38,1,25.2609,25.2965,25.2074,25.2787,25.1539,25.6887,25.7779,25.7957,25.7244,25.6174
39,1,25.6174,25.2609,25.2965,25.2074,25.2787,25.1539,25.6887,25.7779,25.7957,25.7244
40,0,25.6709,25.6174,25.2609,25.2965,25.2074,25.2787,25.1539,25.6887,25.7779,25.7957
41,0,25.6352,25.6709,25.6174,25.2609,25.2965,25.2074,25.2787,25.1539,25.6887,25.7779
42,0,25.6352,25.6352,25.6709,25.6174,25.2609,25.2965,25.2074,25.2787,25.1539,25.6887
43,0,25.6352,25.6352,25.6352,25.6709,25.6174,25.2609,25.2965,25.2074,25.2787,25.1539
44,0,25.5283,25.6352,25.6352,25.6352,25.6709,25.6174,25.2609,25.2965,25.2074,25.2787
45,0,25.4035,25.5283,25.6352,25.6352,25.6352,25.6709,25.6174,25.2609,25.2965,25.2074
46,0,25.3857,25.4035,25.5283,25.6352,25.6352,25.6352,25.6709,25.6174,25.2609,25.2965
47,0,25.0648,25.3857,25.4035,25.5283,25.6352,25.6352,25.6352,25.6709,25.6174,25.2609
48,0,24.9578,25.0648,25.3857,25.4035,25.5283,25.6352,25.6352,25.6352,25.6709,25.6174
49,1,24.7617,24.9578,25.0648,25.3857,25.4035,25.5283,25.6352,25.6352,25.6352,25.6709
50,0,25.0291,24.7617,24.9578,25.0648,25.3857,25.4035,25.5283,25.6352,25.6352,25.6352
51,1,24.9756,25.0291,24.7617,24.9578,25.0648,25.3857,25.4035,25.5283,25.6352,25.6352
52,1,25.0826,24.9756,25.0291,24.7617,24.9578,25.0648,25.3857,25.4035,25.5283,25.6352
53,1,25.1183,25.0826,24.9756,25.0291,24.7617,24.9578,25.0648,25.3857,25.4035,25.5283
54,1,25.2787,25.1183,25.0826,24.9756,25.0291,24.7617,24.9578,25.0648,25.3857,25.4035
55,1,25.3678,25.2787,25.1183,25.0826,24.9756,25.0291,24.7617,24.9578,25.0648,25.3857
56,0,25.4391,25.3678,25.2787,25.1183,25.0826,24.9756,25.0291,24.7617,24.9578,25.0648
57,0,25.35,25.4391,25.3678,25.2787,25.1183,25.0826,24.9756,25.0291,24.7617,24.9578
58,1,25.2965,25.35,25.4391,25.3678,25.2787,25.1183,25.0826,24.9756,25.0291,24.7617
59,1,25.35,25.2965,25.35,25.4391,25.3678,25.2787,25.1183,25.0826,24.9756,25.0291
60,0,25.457,25.35,25.2965,25.35,25.4391,25.3678,25.2787,25.1183,25.0826,24.9756
61,0,25.4213,25.457,25.35,25.2965,25.35,25.4391,25.3678,25.2787,25.1183,25.0826
62,0,25.1183,25.4213,25.457,25.35,25.2965,25.35,25.4391,25.3678,25.2787,25.1183
63,1,25.1004,25.1183,25.4213,25.457,25.35,25.2965,25.35,25.4391,25.3678,25.2787
64,0,25.1896,25.1004,25.1183,25.4213,25.457,25.35,25.2965,25.35,25.4391,25.3678
65,1,25.1717,25.1896,25.1004,25.1183,25.4213,25.457,25.35,25.2965,25.35,25.4391
66,1,25.6887,25.1717,25.1896,25.1004,25.1183,25.4213,25.457,25.35,25.2965,25.35
67,0,25.76,25.6887,25.1717,25.1896,25.1004,25.1183,25.4213,25.457,25.35,25.2965
68,1,25.5283,25.76,25.6887,25.1717,25.1896,25.1004,25.1183,25.4213,25.457,25.35
69,1,25.6352,25.5283,25.76,25.6887,25.1717,25.1896,25.1004,25.1183,25.4213,25.457
70,1,25.6887,25.6352,25.5283,25.76,25.6887,25.1717,25.1896,25.1004,25.1183,25.4213
71,0,26.0096,25.6887,25.6352,25.5283,25.76,25.6887,25.1717,25.1896,25.1004,25.1183
72,0,25.9205,26.0096,25.6887,25.6352,25.5283,25.76,25.6887,25.1717,25.1896,25.1004
73,1,25.7957,25.9205,26.0096,25.6887,25.6352,25.5283,25.76,25.6887,25.1717,25.1896
74,0,26.0453,25.7957,25.9205,26.0096,25.6887,25.6352,25.5283,25.76,25.6887,25.1717
75,0,26.0096,26.0453,25.7957,25.9205,26.0096,25.6887,25.6352,25.5283,25.76,25.6887
76,0,25.9205,26.0096,26.0453,25.7957,25.9205,26.0096,25.6887,25.6352,25.5283,25.76
77,0,25.8313,25.9205,26.0096,26.0453,25.7957,25.9205,26.0096,25.6887,25.6352,25.5283
78,0,25.7422,25.8313,25.9205,26.0096,26.0453,25.7957,25.9205,26.0096,25.6887,25.6352
79,1,25.5105,25.7422,25.8313,25.9205,26.0096,26.0453,25.7957,25.9205,26.0096,25.6887
80,1,25.5996,25.5105,25.7422,25.8313,25.9205,26.0096,26.0453,25.7957,25.9205,26.0096
81,1,25.6174,25.5996,25.5105,25.7422,25.8313,25.9205,26.0096,26.0453,25.7957,25.9205
82,0,25.7244,25.6174,25.5996,25.5105,25.7422,25.8313,25.9205,26.0096,26.0453,25.7957
83,0,25.6887,25.7244,25.6174,25.5996,25.5105,25.7422,25.8313,25.9205,26.0096,26.0453
84,1,25.6352,25.6887,25.7244,25.6174,25.5996,25.5105,25.7422,25.8313,25.9205,26.0096
85,1,25.6887,25.6352,25.6887,25.7244,25.6174,25.5996,25.5105,25.7422,25.8313,25.9205
86,0,25.7779,25.6887,25.6352,25.6887,25.7244,25.6174,25.5996,25.5105,25.7422,25.8313
87,1,25.5656,25.7779,25.6887,25.6352,25.6887,25.7244,25.6174,25.5996,25.5105,25.7422
88,1,25.6195,25.5656,25.7779,25.6887,25.6352,25.6887,25.7244,25.6174,25.5996,25.5105
89,0,25.6374,25.6195,25.5656,25.7779,25.6887,25.6352,25.6887,25.7244,25.6174,25.5996
90,1,25.5297,25.6374,25.6195,25.5656,25.7779,25.6887,25.6352,25.6887,25.7244,25.6174
91,0,25.7451,25.5297,25.6374,25.6195,25.5656,25.7779,25.6887,25.6352,25.6887,25.7244
92,1,25.7272,25.7451,25.5297,25.6374,25.6195,25.5656,25.7779,25.6887,25.6352,25.6887
93,0,26.0144,25.7272,25.7451,25.5297,25.6374,25.6195,25.5656,25.7779,25.6887,25.6352
94,0,25.8888,26.0144,25.7272,25.7451,25.5297,25.6374,25.6195,25.5656,25.7779,25.6887
95,0,25.8888,25.8888,26.0144,25.7272,25.7451,25.5297,25.6374,25.6195,25.5656,25.7779
96,0,25.8169,25.8888,25.8888,26.0144,25.7272,25.7451,25.5297,25.6374,25.6195,25.5656
97,0,25.6733,25.8169,25.8888,25.8888,26.0144,25.7272,25.7451,25.5297,25.6374,25.6195
98,1,25.404,25.6733,25.8169,25.8888,25.8888,26.0144,25.7272,25.7451,25.5297,25.6374
99,1,25.4758,25.404,25.6733,25.8169,25.8888,25.8888,26.0144,25.7272,25.7451,25.5297
100,1,25.7631,25.4758,25.404,25.6733,25.8169,25.8888,25.8888,26.0144,25.7272,25.7451
101,0,25.8349,25.7631,25.4758,25.404,25.6733,25.8169,25.8888,25.8888,26.0144,25.7272
102,0,25.8169,25.8349,25.7631,25.4758,25.404,25.6733,25.8169,25.8888,25.8888,26.0144
103,1,25.799,25.8169,25.8349,25.7631,25.4758,25.404,25.6733,25.8169,25.8888,25.8888
104,0,25.8888,25.799,25.8169,25.8349,25.7631,25.4758,25.404,25.6733,25.8169,25.8888
105,0,25.781,25.8888,25.799,25.8169,25.8349,25.7631,25.4758,25.404,25.6733,25.8169
106,0,25.7092,25.781,25.8888,25.799,25.8169,25.8349,25.7631,25.4758,25.404,25.6733
107,1,25.6913,25.7092,25.781,25.8888,25.799,25.8169,25.8349,25.7631,25.4758,25.404
108,0,25.7631,25.6913,25.7092,25.781,25.8888,25.799,25.8169,25.8349,25.7631,25.4758
109,0,25.7451,25.7631,25.6913,25.7092,25.781,25.8888,25.799,25.8169,25.8349,25.7631
110,1,25.5656,25.7451,25.7631,25.6913,25.7092,25.781,25.8888,25.799,25.8169,25.8349
111,1,25.6913,25.5656,25.7451,25.7631,25.6913,25.7092,25.781,25.8888,25.799,25.8169
112,0,25.8349,25.6913,25.5656,25.7451,25.7631,25.6913,25.7092,25.781,25.8888,25.799
113,0,25.8169,25.8349,25.6913,25.5656,25.7451,25.7631,25.6913,25.7092,25.781,25.8888
114,1,25.7631,25.8169,25.8349,25.6913,25.5656,25.7451,25.7631,25.6913,25.7092,25.781
115,0,25.9067,25.7631,25.8169,25.8349,25.6913,25.5656,25.7451,25.7631,25.6913,25.7092
116,1,25.7631,25.9067,25.7631,25.8169,25.8349,25.6913,25.5656,25.7451,25.7631,25.6913
117,1,25.8349,25.7631,25.9067,25.7631,25.8169,25.8349,25.6913,25.5656,25.7451,25.7631
118,0,25.8528,25.8349,25.7631,25.9067,25.7631,25.8169,25.8349,25.6913,25.5656,25.7451
119,0,25.8528,25.8528,25.8349,25.7631,25.9067,25.7631,25.8169,25.8349,25.6913,25.5656
120,1,25.799,25.8528,25.8528,25.8349,25.7631,25.9067,25.7631,25.8169,25.8349,25.6913
121,1,25.8349,25.799,25.8528,25.8528,25.8349,25.7631,25.9067,25.7631,25.8169,25.8349
122,0,25.9785,25.8349,25.799,25.8528,25.8528,25.8349,25.7631,25.9067,25.7631,25.8169
123,0,25.9606,25.9785,25.8349,25.799,25.8528,25.8528,25.8349,25.7631,25.9067,25.7631
124,0,25.9606,25.9606,25.9785,25.8349,25.799,25.8528,25.8528,25.8349,25.7631,25.9067
125,1,25.8888,25.9606,25.9606,25.9785,25.8349,25.799,25.8528,25.8528,25.8349,25.7631
126,1,25.9247,25.8888,25.9606,25.9606,25.9785,25.8349,25.799,25.8528,25.8528,25.8349
127,1,26.0683,25.9247,25.8888,25.9606,25.9606,25.9785,25.8349,25.799,25.8528,25.8528
128,1,26.1581,26.0683,25.9247,25.8888,25.9606,25.9606,25.9785,25.8349,25.799,25.8528
129,0,26.3017,26.1581,26.0683,25.9247,25.8888,25.9606,25.9606,25.9785,25.8349,25.799
130,1,26.3017,26.3017,26.1581,26.0683,25.9247,25.8888,25.9606,25.9606,25.9785,25.8349
131,0,26.3196,26.3017,26.3017,26.1581,26.0683,25.9247,25.8888,25.9606,25.9606,25.9785
132,1,26.2658,26.3196,26.3017,26.3017,26.1581,26.0683,25.9247,25.8888,25.9606,25.9606
133,1,26.553,26.2658,26.3196,26.3017,26.3017,26.1581,26.0683,25.9247,25.8888,25.9606
134,1,26.571,26.553,26.2658,26.3196,26.3017,26.3017,26.1581,26.0683,25.9247,25.8888
135,0,26.5889,26.571,26.553,26.2658,26.3196,26.3017,26.3017,26.1581,26.0683,25.9247
136,1,26.571,26.5889,26.571,26.553,26.2658,26.3196,26.3017,26.3017,26.1581,26.0683
137,1,26.6787,26.571,26.5889,26.571,26.553,26.2658,26.3196,26.3017,26.3017,26.1581
138,0,26.7505,26.6787,26.571,26.5889,26.571,26.553,26.2658,26.3196,26.3017,26.3017
139,0,26.7146,26.7505,26.6787,26.571,26.5889,26.571,26.553,26.2658,26.3196,26.3017
140,1,26.6248,26.7146,26.7505,26.6787,26.571,26.5889,26.571,26.553,26.2658,26.3196
141,0,26.6428,26.6248,26.7146,26.7505,26.6787,26.571,26.5889,26.571,26.553,26.2658
142,0,26.4633,26.6428,26.6248,26.7146,26.7505,26.6787,26.571,26.5889,26.571,26.553
143,1,26.3735,26.4633,26.6428,26.6248,26.7146,26.7505,26.6787,26.571,26.5889,26.571
144,1,26.4274,26.3735,26.4633,26.6428,26.6248,26.7146,26.7505,26.6787,26.571,26.5889
145,1,26.6607,26.4274,26.3735,26.4633,26.6428,26.6248,26.7146,26.7505,26.6787,26.571
146,0,26.6787,26.6607,26.4274,26.3735,26.4633,26.6428,26.6248,26.7146,26.7505,26.6787
147,1,26.571,26.6787,26.6607,26.4274,26.3735,26.4633,26.6428,26.6248,26.7146,26.7505
148,0,26.6428,26.571,26.6787,26.6607,26.4274,26.3735,26.4633,26.6428,26.6248,26.7146
149,0,26.5889,26.6428,26.571,26.6787,26.6607,26.4274,26.3735,26.4633,26.6428,26.6248
150,0,26.4834,26.5889,26.6428,26.571,26.6787,26.6607,26.4274,26.3735,26.4633,26.6428
151,0,26.2666,26.4834,26.5889,26.6428,26.571,26.6787,26.6607,26.4274,26.3735,26.4633
152,1,26.1763,26.2666,26.4834,26.5889,26.6428,26.571,26.6787,26.6607,26.4274,26.3735
153,1,26.3931,26.1763,26.2666,26.4834,26.5889,26.6428,26.571,26.6787,26.6607,26.4274
154,0,26.5376,26.3931,26.1763,26.2666,26.4834,26.5889,26.6428,26.571,26.6787,26.6607
155,1,26.4653,26.5376,26.3931,26.1763,26.2666,26.4834,26.5889,26.6428,26.571,26.6787
156,0,26.7544,26.4653,26.5376,26.3931,26.1763,26.2666,26.4834,26.5889,26.6428,26.571
157,0,26.7002,26.7544,26.4653,26.5376,26.3931,26.1763,26.2666,26.4834,26.5889,26.6428
158,0,26.6099,26.7002,26.7544,26.4653,26.5376,26.3931,26.1763,26.2666,26.4834,26.5889
159,1,26.5557,26.6099,26.7002,26.7544,26.4653,26.5376,26.3931,26.1763,26.2666,26.4834
160,1,26.6821,26.5557,26.6099,26.7002,26.7544,26.4653,26.5376,26.3931,26.1763,26.2666
161,0,26.7183,26.6821,26.5557,26.6099,26.7002,26.7544,26.4653,26.5376,26.3931,26.1763
162,0,26.6821,26.7183,26.6821,26.5557,26.6099,26.7002,26.7544,26.4653,26.5376,26.3931
163,0,26.6641,26.6821,26.7183,26.6821,26.5557,26.6099,26.7002,26.7544,26.4653,26.5376
164,1,26.5918,26.6641,26.6821,26.7183,26.6821,26.5557,26.6099,26.7002,26.7544,26.4653
165,1,26.6279,26.5918,26.6641,26.6821,26.7183,26.6821,26.5557,26.6099,26.7002,26.7544
166,1,26.6821,26.6279,26.5918,26.6641,26.6821,26.7183,26.6821,26.5557,26.6099,26.7002
167,0,26.7183,26.6821,26.6279,26.5918,26.6641,26.6821,26.7183,26.6821,26.5557,26.6099
168,1,26.7183,26.7183,26.6821,26.6279,26.5918,26.6641,26.6821,26.7183,26.6821,26.5557
169,1,27.0615,26.7183,26.7183,26.6821,26.6279,26.5918,26.6641,26.6821,26.7183,26.6821
170,0,27.206,27.0615,26.7183,26.7183,26.6821,26.6279,26.5918,26.6641,26.6821,26.7183
171,0,27.1337,27.206,27.0615,26.7183,26.7183,26.6821,26.6279,26.5918,26.6641,26.6821
172,1,26.935,27.1337,27.206,27.0615,26.7183,26.7183,26.6821,26.6279,26.5918,26.6641
173,0,26.9712,26.935,27.1337,27.206,27.0615,26.7183,26.7183,26.6821,26.6279,26.5918
174,0,26.935,26.9712,26.935,27.1337,27.206,27.0615,26.7183,26.7183,26.6821,26.6279
175,1,26.8086,26.935,26.9712,26.935,27.1337,27.206,27.0615,26.7183,26.7183,26.6821
176,0,26.8808,26.8086,26.935,26.9712,26.935,27.1337,27.206,27.0615,26.7183,26.7183
177,1,26.8628,26.8808,26.8086,26.935,26.9712,26.935,27.1337,27.206,27.0615,26.7183
178,1,26.8808,26.8628,26.8808,26.8086,26.935,26.9712,26.935,27.1337,27.206,27.0615
179,0,27.0796,26.8808,26.8628,26.8808,26.8086,26.935,26.9712,26.935,27.1337,27.206
180,1,27.0796,27.0796,26.8808,26.8628,26.8808,26.8086,26.935,26.9712,26.935,27.1337
181,0,27.1518,27.0796,27.0796,26.8808,26.8628,26.8808,26.8086,26.935,26.9712,26.935
182,0,27.1337,27.1518,27.0796,27.0796,26.8808,26.8628,26.8808,26.8086,26.935,26.9712
183,0,26.8086,27.1337,27.1518,27.0796,27.0796,26.8808,26.8628,26.8808,26.8086,26.935
184,1,26.5015,26.8086,27.1337,27.1518,27.0796,27.0796,26.8808,26.8628,26.8808,26.8086
185,1,26.6279,26.5015,26.8086,27.1337,27.1518,27.0796,27.0796,26.8808,26.8628,26.8808
186,1,26.6641,26.6279,26.5015,26.8086,27.1337,27.1518,27.0796,27.0796,26.8808,26.8628
187,1,26.6821,26.6641,26.6279,26.5015,26.8086,27.1337,27.1518,27.0796,27.0796,26.8808
188,0,26.8808,26.6821,26.6641,26.6279,26.5015,26.8086,27.1337,27.1518,27.0796,27.0796
189,1,26.8086,26.8808,26.6821,26.6641,26.6279,26.5015,26.8086,27.1337,27.1518,27.0796
190,0,26.935,26.8086,26.8808,26.6821,26.6641,26.6279,26.5015,26.8086,27.1337,27.1518
191,1,26.917,26.935,26.8086,26.8808,26.6821,26.6641,26.6279,26.5015,26.8086,27.1337
192,0,27.0434,26.917,26.935,26.8086,26.8808,26.6821,26.6641,26.6279,26.5015,26.8086
193,0,26.8989,27.0434,26.917,26.935,26.8086,26.8808,26.6821,26.6641,26.6279,26.5015
194,0,26.8266,26.8989,27.0434,26.917,26.935,26.8086,26.8808,26.6821,26.6641,26.6279
195,0,26.7724,26.8266,26.8989,27.0434,26.917,26.935,26.8086,26.8808,26.6821,26.6641
196,1,26.6099,26.7724,26.8266,26.8989,27.0434,26.917,26.935,26.8086,26.8808,26.6821
197,1,26.7544,26.6099,26.7724,26.8266,26.8989,27.0434,26.917,26.935,26.8086,26.8808
198,1,26.8628,26.7544,26.6099,26.7724,26.8266,26.8989,27.0434,26.917,26.935,26.8086
199,0,26.8808,26.8628,26.7544,26.6099,26.7724,26.8266,26.8989,27.0434,26.917,26.935
200,1,26.7724,26.8808,26.8628,26.7544,26.6099,26.7724,26.8266,26.8989,27.0434,26.917
201,1,26.7905,26.7724,26.8808,26.8628,26.7544,26.6099,26.7724,26.8266,26.8989,27.0434
202,1,26.8266,26.7905,26.7724,26.8808,26.8628,26.7544,26.6099,26.7724,26.8266,26.8989
203,1,26.8989,26.8266,26.7905,26.7724,26.8808,26.8628,26.7544,26.6099,26.7724,26.8266
204,1,27.0073,26.8989,26.8266,26.7905,26.7724,26.8808,26.8628,26.7544,26.6099,26.7724
205,0,27.0976,27.0073,26.8989,26.8266,26.7905,26.7724,26.8808,26.8628,26.7544,26.6099
206,0,27.0796,27.0976,27.0073,26.8989,26.8266,26.7905,26.7724,26.8808,26.8628,26.7544
207,0,27.0796,27.0796,27.0976,27.0073,26.8989,26.8266,26.7905,26.7724,26.8808,26.8628
208,0,26.9892,27.0796,27.0796,27.0976,27.0073,26.8989,26.8266,26.7905,26.7724,26.8808
209,1,26.935,26.9892,27.0796,27.0796,27.0976,27.0073,26.8989,26.8266,26.7905,26.7724
210,0,27.0976,26.935,26.9892,27.0796,27.0796,27.0976,27.0073,26.8989,26.8266,26.7905
211,0,26.8989,27.0976,26.935,26.9892,27.0796,27.0796,27.0976,27.0073,26.8989,26.8266
212,1,26.8628,26.8989,27.0976,26.935,26.9892,27.0796,27.0796,27.0976,27.0073,26.8989
213,1,26.9531,26.8628,26.8989,27.0976,26.935,26.9892,27.0796,27.0796,27.0976,27.0073
214,1,27.0838,26.9531,26.8628,26.8989,27.0976,26.935,26.9892,27.0796,27.0796,27.0976
215,0,27.1202,27.0838,26.9531,26.8628,26.8989,27.0976,26.935,26.9892,27.0796,27.0796
216,1,27.0293,27.1202,27.0838,26.9531,26.8628,26.8989,27.0976,26.935,26.9892,27.0796
217,0,27.2111,27.0293,27.1202,27.0838,26.9531,26.8628,26.8989,27.0976,26.935,26.9892
218,1,27.1929,27.2111,27.0293,27.1202,27.0838,26.9531,26.8628,26.8989,27.0976,26.935
219,1,27.3383,27.1929,27.2111,27.0293,27.1202,27.0838,26.9531,26.8628,26.8989,27.0976
220,0,27.3928,27.3383,27.1929,27.2111,27.0293,27.1202,27.0838,26.9531,26.8628,26.8989
221,0,27.3565,27.3928,27.3383,27.1929,27.2111,27.0293,27.1202,27.0838,26.9531,26.8628
222,0,27.2474,27.3565,27.3928,27.3383,27.1929,27.2111,27.0293,27.1202,27.0838,26.9531
223,0,27.102,27.2474,27.3565,27.3928,27.3383,27.1929,27.2111,27.0293,27.1202,27.0838
224,1,27.0293,27.102,27.2474,27.3565,27.3928,27.3383,27.1929,27.2111,27.0293,27.1202
225,1,27.1384,27.0293,27.102,27.2474,27.3565,27.3928,27.3383,27.1929,27.2111,27.0293
226,0,27.1929,27.1384,27.0293,27.102,27.2474,27.3565,27.3928,27.3383,27.1929,27.2111
227,1,27.1929,27.1929,27.1384,27.0293,27.102,27.2474,27.3565,27.3928,27.3383,27.1929
228,1,27.3565,27.1929,27.1929,27.1384,27.0293,27.102,27.2474,27.3565,27.3928,27.3383
229,0,27.6837,27.3565,27.1929,27.1929,27.1384,27.0293,27.102,27.2474,27.3565,27.3928
230,0,27.6291,27.6837,27.3565,27.1929,27.1929,27.1384,27.0293,27.102,27.2474,27.3565
231,0,27.5383,27.6291,27.6837,27.3565,27.1929,27.1929,27.1384,27.0293,27.102,27.2474
232,1,27.4655,27.5383,27.6291,27.6837,27.3565,27.1929,27.1929,27.1384,27.0293,27.102
233,0,27.5746,27.4655,27.5383,27.6291,27.6837,27.3565,27.1929,27.1929,27.1384,27.0293
234,1,27.5746,27.5746,27.4655,27.5383,27.6291,27.6837,27.3565,27.1929,27.1929,27.1384
235,0,27.611,27.5746,27.5746,27.4655,27.5383,27.6291,27.6837,27.3565,27.1929,27.1929
236,1,27.5383,27.611,27.5746,27.5746,27.4655,27.5383,27.6291,27.6837,27.3565,27.1929
237,0,27.611,27.5383,27.611,27.5746,27.5746,27.4655,27.5383,27.6291,27.6837,27.3565
238,0,27.5564,27.611,27.5383,27.611,27.5746,27.5746,27.4655,27.5383,27.6291,27.6837
239,0,27.4474,27.5564,27.611,27.5383,27.611,27.5746,27.5746,27.4655,27.5383,27.6291
240,1,27.4474,27.4474,27.5564,27.611,27.5383,27.611,27.5746,27.5746,27.4655,27.5383
241,1,27.5201,27.4474,27.4474,27.5564,27.611,27.5383,27.611,27.5746,27.5746,27.4655
242,1,27.7746,27.5201,27.4474,27.4474,27.5564,27.611,27.5383,27.611,27.5746,27.5746
243,1,27.8473,27.7746,27.5201,27.4474,27.4474,27.5564,27.611,27.5383,27.611,27.5746
244,0,28.0472,27.8473,27.7746,27.5201,27.4474,27.4474,27.5564,27.611,27.5383,27.611
245,1,27.9018,28.0472,27.8473,27.7746,27.5201,27.4474,27.4474,27.5564,27.611,27.5383
246,0,28.0836,27.9018,28.0472,27.8473,27.7746,27.5201,27.4474,27.4474,27.5564,27.611
247,0,27.9563,28.0836,27.9018,28.0472,27.8473,27.7746,27.5201,27.4474,27.4474,27.5564
248,1,27.3201,27.9563,28.0836,27.9018,28.0472,27.8473,27.7746,27.5201,27.4474,27.4474
249,1,27.4474,27.3201,27.9563,28.0836,27.9018,28.0472,27.8473,27.7746,27.5201,27.4474
250,1,27.4655,27.4474,27.3201,27.9563,28.0836,27.9018,28.0472,27.8473,27.7746,27.5201
251,0,27.5746,27.4655,27.4474,27.3201,27.9563,28.0836,27.9018,28.0472,27.8473,27.7746
252,1,27.3383,27.5746,27.4655,27.4474,27.3201,27.9563,28.0836,27.9018,28.0472,27.8473
253,1,27.4292,27.3383,27.5746,27.4655,27.4474,27.3201,27.9563,28.0836,27.9018,28.0472
254,1,27.4655,27.4292,27.3383,27.5746,27.4655,27.4474,27.3201,27.9563,28.0836,27.9018
255,0,27.611,27.4655,27.4292,27.3383,27.5746,27.4655,27.4474,27.3201,27.9563,28.0836
256,0,27.5928,27.611,27.4655,27.4292,27.3383,27.5746,27.4655,27.4474,27.3201,27.9563
257,0,27.4292,27.5928,27.611,27.4655,27.4292,27.3383,27.5746,27.4655,27.4474,27.3201
258,1,27.2656,27.4292,27.5928,27.611,27.4655,27.4292,27.3383,27.5746,27.4655,27.4474
259,0,27.5383,27.2656,27.4292,27.5928,27.611,27.4655,27.4292,27.3383,27.5746,27.4655
260,0,27.4655,27.5383,27.2656,27.4292,27.5928,27.611,27.4655,27.4292,27.3383,27.5746
261,1,27.102,27.4655,27.5383,27.2656,27.4292,27.5928,27.611,27.4655,27.4292,27.3383
262,0,27.2292,27.102,27.4655,27.5383,27.2656,27.4292,27.5928,27.611,27.4655,27.4292
