Date,Open,High,Low,Close,"MACD(12,26)",Sig(9)
11/23/2007,104.8453,105.776,104.5742,105.6221,-1.6446,-1.2879
11/26/2007,105.8419,106.1717,103.0792,103.2917,-1.8024,-1.3908
11/27/2007,103.8706,104.9625,103.2917,104.4789,-1.8108,-1.4748
11/28/2007,105.6661,108.0697,105.6294,107.8206,-1.5301,-1.4858
11/29/2007,107.4468,108.2529,107.0658,107.8572,-1.2899,-1.4466
11/30/2007,109.2203,109.8285,107.9671,108.9418,-1.0004,-1.3574
12/3/2007,108.5974,108.7879,107.9378,108.2236,-0.8195,-1.2498
12/4/2007,107.4761,108.1217,107.2197,107.2563,-0.7456,-1.149
12/5/2007,108.4068,109.3375,108.3335,109.0517,-0.536,-1.0264
12/6/2007,108.9198,110.8105,108.8758,110.6126,-0.2412,-0.8694
12/7/2007,110.9644,111.023,110.3268,110.5906,-0.0092,-0.6973
12/10/2007,110.8618,111.5726,110.554,111.4481,0.2411,-0.5096
12/11/2007,111.492,112.0416,108.3335,108.3922,0.1907,-0.3696
12/12/2007,110.7006,111.2209,107.8719,109.4621,0.2343,-0.2488
12/13/2007,108.6926,109.4767,107.9451,109.2349,0.2477,-0.1495
12/14/2007,108.4068,109.2642,107.7986,107.8499,0.1449,-0.0906
12/17/2007,107.4395,107.63,106.1571,106.3109,-0.06,-0.0845
12/18/2007,107.0658,107.3442,105.4975,106.9045,-0.1726,-0.1021
12/19/2007,106.9485,107.6447,106.2157,106.9045,-0.2588,-0.1334
12/20/2007,107.608,107.6227,106.3916,107.5787,-0.2696,-0.1607
12/21/2007,108.5699,109.3435,108.3636,109.1298,-0.1513,-0.1588
12/24/2007,109.6381,110.1244,109.3877,109.9402,0.0078,-0.1255
12/26/2007,109.5129,110.2717,109.4024,110.1759,0.1512,-0.0701
12/27/2007,109.7855,109.7929,108.5331,108.7909,0.1513,-0.0259
12/28/2007,109.4319,109.4834,108.2237,108.5183,0.1279,0.0049
12/31/2007,108.371,108.7439,107.6048,107.7153,0.0441,0.0127
1/2/2008,107.9511,108.29,105.9988,106.7723,-0.0974,-0.0093
1/3/2008,106.7576,107.1849,106.1387,106.7207,-0.2112,-0.0497
1/4/2008,105.6009,105.6746,103.8107,104.1054,-0.5065,-0.141
1/7/2008,104.4738,104.7832,103.214,104.017,-0.7392,-0.2607
1/8/2008,104.6727,105.2768,101.991,102.3373,-1.0471,-0.418
1/9/2008,102.4699,103.7223,101.4459,103.4129,-1.1906,-0.5725
1/10/2008,102.9046,105.2031,102.6762,104.0907,-1.2354,-0.7051
1/11/2008,103.715,104.539,102.4036,103.2508,-1.3234,-0.8287
1/14/2008,103.9949,104.5106,103.435,104.0833,-1.3109,-0.9252
1/15/2008,102.9856,104.2382,101.5932,101.7921,-1.4689,-1.0339
1/16/2008,101.1954,102.492,100.3997,100.9154,-1.6459,-1.1563
1/17/2008,101.5269,101.5785,97.9317,98.3001,-1.9744,-1.3199
1/18/2008,99.2652,99.4715,96.5835,97.2908,-2.2898,-1.5139
1/22/2008,93.7177,97.5609,92.8263,96.3036,-2.5896,-1.729
1/23/2008,93.6293,98.86,93.4451,98.6169,-2.6104,-1.9053
1/24/2008,99.0736,99.7956,98.2117,99.4494,-2.5306,-2.0304
1/25/2008,100.5692,100.7533,97.6886,98.0128,-2.5538,-2.1351
1/28/2008,98.1748,99.8398,97.2908,99.6335,-2.4136,-2.1908
1/29/2008,100.2671,100.525,99.3683,100.1271,-2.2368,-2.2
1/30/2008,99.884,102.0647,99.162,99.3904,-2.1317,-2.1863
1/31/2008,98.278,102.0647,98.1306,101.2027,-1.8804,-2.1251
2/1/2008,101.6227,102.853,101.3132,102.8309,-1.5322,-2.0065
2/4/2008,102.5583,102.6246,101.4017,101.5343,-1.3454,-1.8743
2/5/2008,100.1492,100.3776,98.4769,98.8158,-1.4005,-1.7796
2/6/2008,99.1473,99.6409,97.5486,98.0201,-1.4913,-1.7219
2/7/2008,97.0992,99.302,97.0477,98.6684,-1.4936,-1.6762
2/8/2008,98.0496,98.8821,97.3203,98.0349,-1.529,-1.6468
2/11/2008,98.057,98.8895,97.276,98.5358,-1.4993,-1.6173
2/12/2008,99.3904,100.4218,98.7053,99.4494,-1.3861,-1.5711
2/13/2008,100.2008,101.0038,99.5599,100.466,-1.2005,-1.497
2/14/2008,100.8933,100.9302,99.302,99.582,-1.112,-1.42
2/15/2008,99.1252,100.2671,98.2485,99.5599,-1.0317,-1.3423
2/19/2008,100.7018,100.8491,99.1694,99.8398,-0.9347,-1.2608
2/20/2008,98.7126,101.3722,98.5432,100.1345,-0.8245,-1.1735
2/21/2008,100.6797,100.9375,98.7716,99.302,-0.7952,-1.0979
2/22/2008,99.4346,100.0829,97.8801,99.9135,-0.7144,-1.0212
2/25/2008,99.8546,101.409,99.2946,101.1733,-0.5425,-0.9255
2/26/2008,100.746,102.3668,100.5618,101.9321,-0.3411,-0.8086
2/27/2008,101.3427,102.5067,101.2322,101.829,-0.1876,-0.6844
2/28/2008,101.107,101.6374,100.5986,100.8344,-0.1446,-0.5764
2/29/2008,99.8988,100.9485,97.8212,98.5874,-0.2885,-0.5188
3/3/2008,98.0864,98.58,97.4234,98.3517,-0.4167,-0.4984
3/4/2008,97.416,98.278,96.5025,97.9759,-0.5424,-0.5072
3/5/2008,98.2853,99.2873,97.4971,98.5948,-0.5853,-0.5228
3/6/2008,97.9686,98.1454,96.1783,96.5541,-0.7751,-0.5733
3/7/2008,95.5006,97.055,94.727,95.5595,-0.9943,-0.6575
3/10/2008,95.6332,95.7216,93.9977,94.2997,-1.2552,-0.777
3/11/2008,96.3036,97.777,94.0899,97.6886,-1.1749,-0.8566
3/12/2008,97.7844,98.5506,96.6277,96.7751,-1.1715,-0.9196
3/13/2008,95.4858,97.7181,94.7417,96.9887,-1.1385,-0.9634
3/14/2008,97.8139,97.8433,94.1376,95.4858,-1.2195,-1.0146
3/17/2008,93.2462,95.228,92.8778,94.5207,-1.3461,-1.0809
3/18/2008,96.2299,98.4916,95.7584,98.4474,-1.1167,-1.088
3/19/2008,98.8232,99.1989,95.8026,96.0089,-1.1187,-1.0942
3/20/2008,96.2843,98.4017,95.6994,97.7872,-0.9657,-1.0685
3/24/2008,98.6979,100.5488,98.646,99.7418,-0.6789,-0.9906
3/25/2008,99.8454,100.3563,99.0384,99.838,-0.4388,-0.8802
3/26/2008,99.5493,100.0145,98.5498,98.6164,-0.3432,-0.7728
3/27/2008,99.3568,99.5345,97.9945,98.3055,-0.2891,-0.6761
3/28/2008,98.4609,98.7349,97.032,97.3652,-0.3184,-0.6045
3/31/2008,97.2023,98.2684,97.0543,97.7058,-0.3106,-0.5458
4/1/2008,98.994,101.3113,98.8459,101.1411,-0.027,-0.442
4/2/2008,101.4742,101.9258,100.6746,101.2077,0.2009,-0.3134
4/3/2008,100.645,101.7556,100.4747,101.4594,0.3973,-0.1713
4/4/2008,101.5186,102.1405,100.7783,101.3484,0.5377,-0.0295
4/7/2008,102.0739,102.5922,101.2373,101.4002,0.6457,0.1056
4/8/2008,100.8301,101.5448,100.6524,101.2965,0.7147,0.2274
4/9/2008,101.1411,101.2817,99.8676,100.5636,0.7022,0.3224
4/10/2008,100.2378,101.1855,99.875,100.7042,0.6956,0.397
4/11/2008,99.5419,100.6774,98.4758,98.7497,0.5266,0.4229
4/14/2008,98.609,98.8681,98.1352,98.4165,0.3616,0.4106
4/15/2008,98.8978,98.9792,97.9723,98.646,0.2465,0.3778
4/16/2008,99.6085,101.378,99.5049,101.3187,0.3667,0.3756
4/17/2008,100.7042,101.6149,100.4377,101.4668,0.4685,0.3942
4/18/2008,102.8661,103.3251,102.3627,102.5255,0.6274,0.4408
4/21/2008,102.3404,102.8957,101.3336,102.5774,0.7489,0.5025
4/22/2008,102.3108,102.4441,101.1633,102.1257,0.7995,0.5619
4/23/2008,102.2368,102.7477,101.5186,101.9629,0.8171,0.6129
4/24/2008,102.2294,103.4584,101.4594,102.4071,0.857,0.6617
4/25/2008,103.2141,103.5695,102.1035,103.3547,0.954,0.7202
4/28/2008,103.562,103.836,103.1919,103.377,1.021,0.7803
4/29/2008,103.1993,103.451,102.6218,102.9698,1.0293,0.8301
4/30/2008,103.1252,104.0877,102.3627,102.3627,0.9757,0.8592
5/1/2008,102.4589,104.4801,102.3701,104.4801,1.0915,0.9057
5/2/2008,105.3759,105.4056,104.0655,104.7688,1.1928,0.9631
5/5/2008,104.4283,104.8429,103.9544,104.2654,1.2184,1.0142
5/6/2008,103.6583,105.2797,103.4214,105.1686,1.2966,1.0707
5/7/2008,105.0502,105.1612,103.0068,103.2955,1.1937,1.0953
5/8/2008,103.4584,103.8878,102.8957,103.029,1.0782,1.0919
5/9/2008,102.6144,103.1993,102.5033,102.8365,0.9601,1.0655
5/12/2008,103.0956,104.0655,102.7106,103.9915,0.9488,1.0422
5/13/2008,104.2432,104.3098,103.451,104.0063,0.9302,1.0198
5/14/2008,104.4431,105.2797,103.9929,104.221,0.9222,1.0003
5/15/2008,104.4209,105.598,104.2654,105.524,1.0094,1.0021
5/16/2008,105.7683,105.7757,104.8429,105.6203,1.0739,1.0165
5/19/2008,105.7313,106.8345,105.3537,105.909,1.1352,1.0402
5/20/2008,105.3315,105.3833,104.3913,105.0502,1.1018,1.0525
5/21/2008,104.991,105.2205,102.9105,103.2733,0.9213,1.0263
5/22/2008,103.2289,103.7768,102.9105,103.2881,0.7706,0.9751
5/23/2008,102.9475,103.4015,101.8148,101.9036,0.5333,0.8868
5/27/2008,102.0221,102.9105,101.8222,102.6588,0.4015,0.7897
5/28/2008,103.0364,103.6509,102.1702,103.1326,0.3315,0.6981
5/29/2008,103.0068,104.3394,102.9698,103.6509,0.3142,0.6213
5/30/2008,103.9989,104.1988,103.6065,103.91,0.3178,0.5606
6/2/2008,103.525,103.5472,102.1702,102.8365,0.2313,0.4947
6/3/2008,103.1326,103.3696,101.6001,102.2368,0.1131,0.4184
6/4/2008,101.9481,103.029,101.7704,102.185,0.015,0.3377
6/5/2008,102.5996,104.3098,102.4071,104.2284,0.101,0.2904
6/6/2008,103.3177,103.5028,100.8523,100.9041,-0.0979,0.2127
6/9/2008,101.3261,101.8,100.2526,101.1485,-0.2332,0.1236
6/10/2008,100.4451,101.5038,100.2082,100.645,-0.3767,0.0235
6/11/2008,100.6672,100.8813,99.1569,99.1643,-0.6029,-0.1018
6/12/2008,99.6529,100.5932,98.8533,99.5419,-0.7432,-0.23
6/13/2008,100.0749,101.0744,99.5182,100.8005,-0.7442,-0.3329
6/16/2008,100.3563,101.378,100.2896,100.8597,-0.7318,-0.4127
6/17/2008,101.4816,101.5186,100.223,100.3711,-0.7527,-0.4807
6/18/2008,99.7196,100.3367,98.994,99.3938,-0.8385,-0.5522
6/19/2008,99.3198,100.1268,97.728,99.5197,-0.8861,-0.619
6/20/2008,98.842,99.028,97.6366,97.9045,-1.0421,-0.7036
6/23/2008,98.284,98.3881,97.711,97.8078,-1.1602,-0.7949
6/24/2008,97.5101,98.5444,96.8702,97.6143,-1.2549,-0.8869
6/25/2008,98.0087,99.2587,97.6508,98.0756,-1.2781,-0.9652
6/26/2008,97.153,97.7854,95.3003,95.4119,-1.4941,-1.071
6/27/2008,95.4491,95.8806,94.5227,94.891,-1.6879,-1.1943
6/30/2008,95.1589,95.9178,94.7199,95.2259,-1.7938,-1.3142
7/1/2008,94.1395,95.5904,93.7005,95.5235,-1.8326,-1.4179
7/2/2008,95.8285,96.1039,93.7154,93.8865,-1.9726,-1.5288
7/3/2008,94.5785,94.5785,93.0011,93.9833,-2.0522,-1.6335
7/7/2008,94.3404,94.7496,92.2049,93.0234,-2.1677,-1.7403
7/8/2008,93.0011,94.7868,92.4133,94.6752,-2.1017,-1.8126
7/9/2008,94.8687,95.0473,92.5546,92.8523,-2.1715,-1.8844
7/10/2008,92.5844,93.5963,91.952,93.2318,-2.1712,-1.9417
7/11/2008,92.2421,93.6782,91.1409,92.1454,-2.2328,-2
7/14/2008,93.202,93.3806,91.074,91.312,-2.3221,-2.0644
7/15/2008,90.6275,91.885,89.3031,90.0248,-2.4683,-2.1452
7/16/2008,90.3671,92.6886,90.1067,92.2347,-2.3785,-2.1918
7/17/2008,93.1127,93.9461,92.3314,93.1573,-2.2074,-2.1949
7/18/2008,93.8791,94.062,93.1201,93.7377,-2.0019,-2.1563
7/21/2008,94.1321,94.3479,93.1499,93.7898,-1.8139,-2.0878
7/22/2008,93.1201,95.0919,92.8969,94.8538,-1.561,-1.9825
7/23/2008,95.1589,96.0964,94.9059,95.3672,-1.3042,-1.8468
7/24/2008,95.4937,95.5458,93.1276,93.388,-1.246,-1.7267
7/25/2008,93.6708,94.1172,93.135,93.3657,-1.188,-1.6189
7/28/2008,93.388,93.7972,91.8329,91.9966,-1.2382,-1.5428
7/29/2008,92.2496,94.0353,91.9966,93.9609,-1.1068,-1.4556
7/30/2008,94.5785,95.6872,93.9609,95.6351,-0.8576,-1.336
7/31/2008,94.7943,95.6649,94.2214,94.3702,-0.7535,-1.2195
8/1/2008,94.586,94.705,93.3508,93.8717,-0.7032,-1.1162
8/4/2008,93.7824,93.8568,92.83,93.0011,-0.7251,-1.038
8/5/2008,93.7675,95.6574,92.9889,95.5086,-0.5341,-0.9372
8/6/2008,95.2556,96.208,94.8538,95.9327,-0.3444,-0.8187
8/7/2008,95.211,96.0256,94.1544,94.5041,-0.3059,-0.7161
8/8/2008,94.1842,96.6768,94.0353,96.2601,-0.1322,-0.5993
8/11/2008,96.3345,97.8524,96.1559,97.2572,0.085,-0.4624
8/12/2008,96.9373,97.2518,95.7839,96.2452,0.1735,-0.3353
8/13/2008,95.8285,96.4684,94.9952,95.6649,0.1945,-0.2293
8/14/2008,95.1217,96.9372,95.0547,96.3866,0.2663,-0.1302
8/15/2008,96.6768,97.1009,96.208,96.8554,0.357,-0.0327
8/18/2008,97.0488,97.086,94.9877,95.5309,0.3183,0.0375
8/19/2008,94.8092,95.3286,94.147,94.4892,0.2012,0.0702
8/20/2008,94.7868,95.2035,94.0056,94.9282,0.1422,0.0846
8/21/2008,94.3106,95.5681,94.199,95.0919,0.1075,0.0892
8/22/2008,95.7393,96.4684,95.0919,96.4684,0.1888,0.1091
8/25/2008,95.836,96.4684,94.3106,94.5115,0.0943,0.1061
8/26/2008,94.5115,95.144,94.1842,94.7868,0.0411,0.0931
8/27/2008,94.9059,95.8583,94.7199,95.7095,0.0726,0.089
8/28/2008,96.1931,96.9819,95.7095,96.8702,0.189,0.109
8/29/2008,96.528,96.833,95.6202,95.8285,0.195,0.1262
9/2/2008,96.7512,97.2572,94.8836,95.2333,0.1499,0.131
9/3/2008,95.1514,95.6128,94.4446,95.1514,0.1064,0.126
9/4/2008,94.4743,94.6678,92.2347,92.2868,-0.1574,0.0694
9/5/2008,91.7362,92.9713,90.7763,92.577,-0.3392,-0.0124
9/8/2008,95.2705,95.4193,92.577,94.4892,-0.3252,-0.0749
9/9/2008,94.5711,94.7645,91.3716,91.6841,-0.5343,-0.1668
9/10/2008,92.1826,92.9341,91.1856,92.0561,-0.6623,-0.2659
9/11/2008,90.8656,93.5591,90.4787,93.388,-0.6489,-0.3425
9/12/2008,92.4802,93.9089,92.138,93.8196,-0.5965,-0.3933
9/15/2008,90.501,93.4937,89.2063,89.3552,-0.9048,-0.4956
9/16/2008,87.2048,91.0144,87.056,90.8507,-1.0167,-0.5998
9/17/2008,89.0203,90.666,86.3119,86.7658,-1.4187,-0.7636
9/18/2008,87.8373,90.6201,84.675,89.3403,-1.5121,-0.9133
9/19/2008,94.819,95.7919,87.2006,92.8882,-1.285,-0.9876
9/22/2008,93.1356,93.3597,90.0743,90.7853,-1.2602,-1.0421
9/23/2008,90.441,91.3166,88.5177,88.7198,-1.3912,-1.112
9/24/2008,89.3185,89.8049,88.151,89.0042,-1.4553,-1.1806
9/25/2008,89.3559,91.2343,88.6351,90.3961,-1.3778,-1.2201
9/26/2008,88.9293,90.9275,88.6898,90.441,-1.2979,-1.2356
9/29/2008,89.1913,90.688,83.0471,83.3539,-1.7858,-1.3457
9/30/2008,84.948,87.4101,84.3493,86.8039,-1.8725,-1.451
10/1/2008,86.2651,87.3278,85.2773,86.8563,-1.915,-1.5438
10/2/2008,86.0256,86.1454,83.1145,83.7057,-2.1777,-1.6706
10/3/2008,84.4615,86.3998,82.0817,82.5756,-2.4489,-1.8263
10/6/2008,80.1883,80.5401,75.3164,78.3698,-2.969,-2.0548
10/7/2008,79.9563,80.323,74.5755,74.8599,-3.6226,-2.3684
10/8/2008,72.9815,76.4689,72.4501,72.974,-4.2438,-2.7435
10/9/2008,74.583,75.3014,67.5408,67.8776,-5.0888,-3.2125
10/10/2008,64.929,70.3023,62.5491,66.2311,-5.8241,-3.7348
10/13/2008,70.2499,75.8477,67.3147,75.8477,-5.5667,-4.1012
10/14/2008,78.3548,78.9759,72.6746,74.7252,-5.3911,-4.3592
10/15/2008,72.9366,73.191,67.1367,67.3687,-5.779,-4.6431
10/16/2008,68.3191,70.9234,64.7643,70.1751,-5.7932,-4.8732
10/17/2008,68.843,73.7822,68.5885,69.756,-5.7717,-5.0529
10/20/2008,71.3575,74.1639,70.4142,73.9469,-5.3547,-5.1132
10/21/2008,72.5699,73.8196,71.2602,71.7392,-5.1432,-5.1192
10/22/2008,69.7485,71.7392,65.5052,67.8327,-5.2304,-5.1415
10/23/2008,67.5707,69.1872,64.218,68.6184,-5.1765,-5.1485
10/24/2008,62.9084,67.2938,62.8634,65.1385,-5.3529,-5.1893
10/27/2008,64.3377,66.987,62.6389,62.826,-5.6145,-5.2744
10/28/2008,65.363,70.5268,63.2601,70.1676,-5.1699,-5.2535
10/29/2008,70.1751,72.7195,68.9253,69.6587,-4.8032,-5.1634
10/30/2008,71.6793,72.2481,69.524,72.0685,-4.2689,-4.9845
10/31/2008,71.1554,73.7673,70.7064,72.4651,-3.7701,-4.7416
11/3/2008,72.4277,73.1087,71.8065,72.6746,-3.3195,-4.4572
11/4/2008,74.134,75.481,72.3784,75.1443,-2.7317,-4.1121
11/5/2008,74.2387,75.3698,71.0956,71.9861,-2.492,-3.7881
11/6/2008,70.6914,71.4249,67.3986,67.9973,-2.5939,-3.5492
11/7/2008,68.5885,70.3472,67.9973,70.2424,-2.4652,-3.3324
11/10/2008,71.2527,71.4922,68.0422,69.3219,-2.4096,-3.1479
11/11/2008,67.9225,68.9535,66.3434,67.1816,-2.5094,-3.0202
11/12/2008,66.0291,67.4672,63.7016,64.2255,-2.7947,-2.9751
11/13/2008,64.4575,68.6484,61.4341,68.2293,-2.6671,-2.9135
11/14/2008,66.9122,68.8953,64.7494,64.8242,-2.8083,-2.8925
11/17/2008,64.6446,66.276,63.7316,63.9636,-2.9556,-2.9051
11/18/2008,63.7241,65.2732,62.0477,65.1684,-2.9412,-2.9123
11/19/2008,64.2928,65.0113,60.5585,60.9925,-3.2295,-2.9758
11/20/2008,59.9672,61.7484,56.1655,56.4648,-3.7798,-3.1366
11/21/2008,57.9691,60.5435,55.6342,59.5107,-3.9249,-3.2942
11/24/2008,61.3068,65.0973,60.1404,63.6343,-3.6649,-3.3684
11/25/2008,65.3331,65.4902,62.7287,64.1058,-3.3818,-3.371
11/26/2008,63.088,66.7475,63.0431,66.5829,-2.9239,-3.2816
11/28/2008,66.3284,67.451,66.2162,67.4211,-2.4649,-3.1183
12/1/2008,65.4902,65.5202,61.2619,61.449,-2.5536,-3.0053
12/2/2008,62.4668,63.9785,61.3951,63.8139,-2.4054,-2.8853
12/3/2008,62.4144,65.7297,62.2198,65.3481,-2.1394,-2.7362
12/4/2008,64.4051,65.8944,62.6689,63.8363,-2.0273,-2.5944
12/5/2008,62.6015,66.1713,61.5463,65.8046,-1.7593,-2.4274
12/8/2008,67.6081,69.1348,65.9179,68.1021,-1.346,-2.2111
12/9/2008,67.6306,68.9477,66.5904,66.9795,-1.0965,-1.9882
12/10/2008,67.5932,68.3715,66.6053,67.436,-0.852,-1.7609
12/11/2008,67.0094,68.1021,65.3855,65.812,-0.7803,-1.5648
12/12/2008,64.0234,66.6577,63.7615,66.5978,-0.6526,-1.3824
12/15/2008,66.6203,66.7176,64.5772,65.6699,-0.6191,-1.2297
12/16/2008,66.0815,68.8654,65.9917,68.7606,-0.3392,-1.0516
12/17/2008,67.9823,69.1722,67.3986,68.0946,-0.1692,-0.8751
12/18/2008,68.4014,68.6035,66.0141,66.8223,-0.1356,-0.7272
12/19/2008,67.2217,68.3685,66.4597,66.5351,-0.1306,-0.6079
12/22/2008,66.8294,66.8973,64.4981,65.6826,-0.1933,-0.525
12/23/2008,66.0372,66.339,64.732,65.0036,-0.2943,-0.4788
12/24/2008,65.2224,65.5393,64.8829,65.3808,-0.34,-0.4511
12/26/2008,65.8184,65.8637,65.2601,65.7581,-0.3418,-0.4292
12/29/2008,65.8184,65.8863,64.5811,65.5694,-0.3544,-0.4143
12/30/2008,66.0221,67.184,65.5443,67.1236,-0.2363,-0.3787
12/31/2008,67.2066,68.6325,67.0482,68.0818,-0.0646,-0.3158
1/2/2009,68.2327,70.496,67.7875,70.1339,0.2344,-0.2058
1/5/2009,69.8849,71.336,69.3266,70.0509,0.4593,-0.0728
1/6/2009,70.6469,71.258,69.9226,70.5187,0.6676,0.0753
1/7/2009,69.4096,69.6058,68.0516,68.4062,0.6547,0.1912
1/8/2009,68.0214,68.7231,67.6517,68.6868,0.6595,0.2849
1/9/2009,68.7759,68.8966,64.4,67.2141,0.5383,0.3355
1/12/2009,67.0255,67.0783,65.1922,65.5996,0.3084,0.3301
1/13/2009,65.4336,66.3013,65.0338,65.7203,0.1344,0.291
1/14/2009,64.5358,64.6943,62.7402,63.6531,-0.1684,0.1991
1/15/2009,63.4645,64.3171,61.6538,63.6758,-0.4019,0.0789
1/16/2009,64.7773,64.8736,62.6573,64.1737,-0.5405,-0.045
1/20/2009,63.5475,64.173,60.3939,60.7862,-0.9132,-0.2186
1/21/2009,61.8198,63.5551,60.7108,63.4117,-0.9853,-0.372
1/22/2009,62.182,63.4042,61.2389,62.4309,-1.1089,-0.5194
1/23/2009,61.0352,63.3664,60.7862,62.7025,-1.1714,-0.6498
1/26/2009,63.0647,64.4,62.4762,63.1326,-1.1727,-0.7543
1/27/2009,63.4721,64.2416,62.8459,63.7738,-1.1092,-0.8253
1/28/2009,65.1847,66.3541,64.9357,65.9316,-0.8746,-0.8352
1/29/2009,64.9659,66.0071,63.7286,63.7889,-0.8518,-0.8385
1/30/2009,64.1133,64.4302,62.0235,62.4913,-0.9278,-0.8564
2/2/2009,61.5407,62.7553,61.3445,62.3027,-0.9918,-0.8834
2/3/2009,62.695,63.6456,62.0311,63.1778,-0.9608,-0.8989
2/4/2009,63.6003,64.4076,62.6497,62.8685,-0.9502,-0.9092
2/5/2009,62.3932,64.3472,58.6436,63.804,-0.8565,-0.8987
2/6/2009,64.0228,65.8939,63.887,65.6223,-0.6283,-0.8446
2/9/2009,65.6072,66.1956,65.1243,65.7128,-0.4351,-0.7627
2/10/2009,65.0866,65.66,62.2046,62.7025,-0.5189,-0.7139
2/11/2009,62.959,63.4117,62.1669,63.0722,-0.5492,-0.681
2/12/2009,61.9933,63.2382,61.1484,63.1175,-0.563,-0.6574
2/13/2009,63.0345,63.5551,62.4234,62.4385,-0.6216,-0.6502
2/17/2009,60.4769,62.5878,59.73,59.7677,-0.8735,-0.6949
2/18/2009,60.1977,60.3109,59.0585,59.6244,-1.0723,-0.7704
2/19/2009,60.2355,60.4693,58.8624,58.9838,-1.2669,-0.8697
2/20/2009,57.8891,59.1038,57.1648,58.4097,-1.4508,-0.9859
2/23/2009,59.051,59.051,56.2746,56.3199,-1.745,-1.1377
2/24/2009,56.8027,58.8096,56.3578,58.455,-1.7853,-1.2672
2/25/2009,58.1984,59.1641,57.0592,57.9963,-1.8332,-1.3804
2/26/2009,58.7115,60.1047,56.9838,57.0517,-1.9251,-1.4894
2/27/2009,55.837,57.1024,55.6861,55.7767,-2.0769,-1.6069
3/2/2009,54.7129,55.7668,53.0908,53.2643,-2.3726,-1.76
3/3/2009,54.0263,54.0942,52.5401,52.8645,-2.6091,-1.9298
3/4/2009,53.7396,54.9769,52.8666,54.1169,-2.6648,-2.0768
3/5/2009,52.8871,54.1169,51.431,51.9063,-2.8543,-2.2323
3/6/2009,52.359,53.1512,50.6237,51.9968,-2.9631,-2.3785
3/9/2009,51.265,52.8117,51.0991,51.3857,-3.0633,-2.5155
3/10/2009,52.442,54.5997,52.3364,54.4488,-2.8626,-2.5849
3/11/2009,55.075,55.6409,54.1923,54.8034,-2.6444,-2.5968
3/12/2009,54.7883,57.1498,54.2979,56.9611,-2.2712,-2.5317
3/13/2009,57.3459,58.0777,56.3802,57.4063,-1.9174,-2.4088
3/16/2009,58.0626,58.8246,57.195,57.2327,-1.6322,-2.2535
3/17/2009,57.3912,59.1189,56.9234,58.9831,-1.2505,-2.0529
3/18/2009,58.7039,61.0352,58.1456,60.3034,-0.8319,-1.8087
3/19/2009,61.0578,61.1106,59.3678,59.5565,-0.5541,-1.5578
3/20/2009,59.8463,59.9603,58.1518,58.2886,-0.4312,-1.3325
3/23/2009,59.8311,62.5286,59.5043,62.4754,0.004,-1.0652
3/24/2009,61.7307,62.5818,61.176,61.2444,0.2467,-0.8028
3/25/2009,61.7231,62.8401,60.0742,61.8903,0.4855,-0.5451
3/26/2009,62.4982,63.296,61.7915,63.1517,0.7678,-0.2826
3/27/2009,62.3462,62.7109,61.7839,62.0119,0.8892,-0.0482
3/30/2009,60.6365,60.6897,59.2384,59.8691,0.8033,0.1221
3/31/2009,60.4542,61.6092,60.0666,60.4238,0.7711,0.2519
4/1/2009,59.6715,61.8675,59.5195,61.594,0.8304,0.3676
4/2/2009,63.1289,64.2914,61.6469,63.3948,1.0111,0.4963
4/3/2009,63.4404,64.0407,62.8173,64.0255,1.1914,0.6353
4/6/2009,63.3264,64.0367,62.5286,63.524,1.2791,0.7641
4/7/2009,62.4982,62.8021,61.9359,62.0423,1.2151,0.8543
4/8/2009,62.3538,63.0225,61.9587,62.7109,1.2044,0.9243
4/9/2009,64.337,65.2109,64.0787,65.2033,1.3811,1.0157
4/13/2009,64.527,65.758,64.2686,65.2185,1.505,1.1135
4/14/2009,64.6106,65.1653,63.8887,64.0939,1.4952,1.1899
4/15/2009,63.7064,64.9069,63.5316,64.7778,1.5251,1.2569
4/16/2009,65.2945,66.2215,64.413,65.7276,1.6069,1.3269
4/17/2009,65.9783,66.6014,65.454,66.1683,1.6878,1.3991
4/20/2009,64.9981,66.1446,63.3264,63.3948,1.5107,1.4214
4/21/2009,62.9313,64.6866,62.8781,64.6334,1.4536,1.4278
4/22/2009,64.0483,65.606,63.8811,64.2383,1.3607,1.4144
